Water System Name,CCR Website,Water System Website,Water System Alias,Population Served,Source Type,System Address,Contact Phone,Cities Served,Counties Served
NEW YORK CITY SYSTEM,http://www.nyc.gov/html/dep/html/drinking_water/wsstate.shtml,,,"8,271,000",Surface water,"59-17 Junction Blvd.
FLUSHING, NY 11373",718-595-6500,NEW YORK (C),"Bronx, Kings, New York, Queens, Richmond"
"WILSON, CITY OF",http://www.wilsonnc.org/departments/publicservices/watertreatment/documents/,http://www.wilsonnc.org/,,"50,866",Surface water,"PO BOX 10
WIGGINS MILL WTP
WILSON, NC 27894",252-399-2376,WILSON,Wilson
PA AMER WATER CO LAKE SCRANTON,http://www.amwater.com/paaw/customer-service/water-quality-reports.html,,,"134,570",Surface water,"1799 JUMPER RD
WILKES-BARRE, PA 18702",570-829-5398,,Lackawanna
PA AMER WATER CO-PITTSBURGH,http://www.ewg.org/tap-water/whatsinyourwater/PA/Pennsylvania-American-Water-Company/5020039/,,,"686,000",Surface water,"560 HORNING ROAD
BETHEL PARK, PA 15102",412-885-6064,,Allegheny
NIAGARA FALLS WATER BOARD,http://www.nfwb.org/pdf/2011CCR.pdf,http://www.nfwb.org/reports/quality.php,,"50,193",Surface water,"Michael C. O’Laughlin Muni Water Plant
5815 Buffalo Avenue
NIAGARA FALLS, NY 14304",716-283-9770,NIAGARA FALLS (C),Niagara
PA AMERICAN NORRISTOWN,https://amwater.com/paaw/water-quality/water-quality-reports,http://amwater.com/MyH2O,Pennsylvania American Water Norristown,"86,700",Surface water,"300 W. WASHINGTON ST
NORRISTOWN, PA 19401",610-292-3591,,Montgomery
"WINSTON-SALEM, CITY OF",http://www.ci.winston-salem.nc.us/Home/Departments/Utilities/StatisticsAndReports/Articles/StatisticsAndReports,,,"371,063",Surface water,"2800 RIVER RIDGE RD
PFAFFTOWN, NC 27040",336-945-1179,CLEMMONS,Forsyth
QUARTZ HILL WATER DIST.,http://www.qhwd.org/view/27,http://www.qhwd.org/home.php,,"20,352",Surface water purchased,"5034 W. AVENUE L
QUARTZ HILL, CA 93536",661-943-3170,,Los Angeles
RAINBOW MUNICIPAL WD,http://www.rainbowmwd.com/2014-annual-drinking-water-quality-report,http://www.rainbowmwd.com/,,"22,288",Surface water purchased,"3707 Old Highway 395
FALLBROOK, CA 92028",760-728-1178,,San Diego
RANCHO CALIFORNIA WATER DISTRICT,https://www.ranchowater.com/quality.aspx,,,"143,590",Surface water purchased,"P.O. BOX 9017
42135 WINCHESTER ROAD
TEMECULA, CA 92589",951-296-6954,,Riverside
YORKVILLE,http://www.yorkville.il.us/waterreport.php,http://www.yorkville.il.us/index.php,,"18,000",Ground water,"800 Game Farm Rd.
YORKVILLE, IL 60560",630-553-4350,YORKVILLE,Kendall
OCWA,http://www.ocwa.org/o2901.html#,,,"300,000",Surface water,"200 Northern Concourse
P.O. BOX 4949
SYRACUSE, NY 13221-4949",315-455-7061,SYRACUSE (C),Onondaga
ONEIDA CITY,http://www.oneidacity.com/Departments/Water/forms/Waterletter.pdf,http://www.oneidacity.com,,"11,393",Surface water,"109 N. Main Street
ONEIDA, NY 13421",315-363-1490,"ONEIDA (C), ONEIDA CASTLE (V)",Madison
"RIVERSIDE, CITY OF",http://www.riversideca.gov/utilities/water-wqr.asp,,,"309,875",Groundwater under influence of surface water,"3750 University Ave
5th Floor
RIVERSIDE, CA 92501",951-826-5772,RIVERSIDE,Riverside
LANSING BOARD OF WATER & LIGHT,http://www.lbwl.com/WaterQualityReport,http://www.lbwl.com,,"166,000",Ground water,"PO BOX 13007
LANSING, MI 48901",517-702-6512,LANSING,Ingham
SAN ANTONIO WATER SYSTEM,http://www.saws.org/our_water/waterquality/Report/archive.shtml,,,"1,999,472",Surface water purchased,"2800 US HIGHWAY 281 N
SAN ANTONIO, TX 78212-3106",210-233-3536,,Bexar
PHILADELPHIA WATER DEPARTMENT,http://www.phila.gov/water/Drinking_Water_Quali.html,,,"1,600,000",Surface water,"1101 MARKET, JEFFERSON TOWER
PHILADELPHIA, PA 19107",215-685-6257,,Philadelphia
LATHRUP VILLAGE,http://www.lathrupvillage.org/index.aspx?nid=173,http://www.lathrupvillage.org/,,"4,075",Surface water purchased,"27400 Southfield Road
LATHRUP VILLAGE, MI 48076",248-557-2600,LATHRUP VILLAGE,Oakland
MADISON WATER UTILITY,http://www.cityofmadison.com/water/news/Reports.cfm,,,"235,000",Ground water,"119 E OLIN
MADISON, WI 53713",,MADISON,Dane
PITTSBURGH WATER & SEWER AUTH,http://www.pgh2o.com/waterQuality.htm,,,"520,000",Surface water,"1200 PENN AVE.
PITTSBURGH, PA 15222",412-255-8800,,Allegheny
SACRAMENTO SUBURBAN WATER DISTRICT,http://www.sswd.org/reports/awq_reports.html,,,"179,988",Surface water purchased,"3701 Marconi Avenue, Suite 100
SACRAMENTO, CA 95821",916-679-2887,,Sacramento
SAN BERNARDINO CITY,http://www.ci.san-bernardino.ca.us/sbmwd_residents/consumer_confidence_reports.asp,,,"203,571",Groundwater under influence of surface water,"PO BOX 710
SAN BERNARDINO, CA 92402",909-453-6100,SAN BERNARDIN0,San Bernardino
"SAN DIEGO, CITY OF",http://www.sandiego.gov/water/quality/,,,"1,405,422",Surface water,"9192 Topaz Way
SAN DIEGO, CA 92123",858-292-6441,SAN DIEGO,San Diego
SAN DIEGUITO WD,http://encinitasca.gov/modules/showdocument.aspx?documentid=395,http://www.SDWD.org,,"38,003",Surface water purchased,"160 Calle Magdalena
ENCINITAS, CA 92024",760-633-2858,,San Diego
SHEPPARD AIR FORCE BASE,http://www.sheppard.af.mil/Portals/65/Documents/2015%20Annual%20Consumer%20Confidence%20Report.pdf?ver=2016-06-23-142534-627,http://www.sheppard.af.mil/News/NewsNotes/Display/tabid/3415/Article/801391/sheppard-afb-water-is-safe-to-drink.aspx,,"19,500",Surface water purchased,"419 G AVE STE 1
82 TRW/CC
SHEPPARD AFB, TX 76311-2917",940-676-2121,,Wichita
SAN GABRIEL VALLEY WATER CO.-EL MONTE,http://www.sgvwater.com/water-quality/reports/,,,"259,400",Ground water,"P.O.BOX 6010
EL MONTE, CA 91734-2010",626-448-6183,,Los Angeles
SAN GABRIEL VALLEY WC - FONTANA,http://www.fontanawater.com/water.php?id_pge=15,,,"229,900",Surface water,"P.O. Box 987
FONTANA, CA 92334",909-201-7334,,San Bernardino
SAN JOSE WATER,http://www.sjwater.com/quality/report.jsp,,,"1,007,514",Surface water,"1221 A South Bascom Avenue
SAN JOSE, CA 95128",408-279-7967,,Santa Clara
SAN JUAN WATER DISTRICT,http://www.sjwd.org/CCR/CCR-2013.pdf,http://www.sjwd.org,,"29,580",Surface water,"9935 Auburn Folsom Road
GRANITE BAY, CA 95746",916-791-6936,,Sacramento
SANTA CLARITA VALLEY W.A.-SANTA CLARITA,http://www.scwater.org/publications.cfm,,,"127,992",Surface water purchased,"24631 AVENUE ROCKEFELLER
VALENCIA, CA 91355",661-388-4934,,Los Angeles
SANTA CLARITA VALLEY W.A.-VALENCIA DIVIS,http://www.valenciawater.com/quality/QualityReport.asp,,,"98,603",Surface water purchased,"24631 AVENUE ROCKEFELLER
VALENCIA, CA 91355",661-388-4934,,Los Angeles
SANTA CRUZ WATER DEPARTMENT,http://www.cityofsantacruz.com/ccr2016,http://www.cityofsantacruz.com,City of Santa Cruz Water Department,"97,767",Surface water,"212 Locust Street Suite A
SANTA CRUZ, CA 95060",831-420-5205,,Santa Cruz
SANTA MARGARITA WATER DISTRICT,http://www.smwd.com/reports.htm,,,"161,421",Surface water purchased,"26111 Antonio Pkwy
RANCHO SANTA MARGARITA, CA 92688",949-459-6590,,Orange
"SANTA ROSA, CITY OF",http://ci.santa-rosa.ca.us/departments/utilities/h2o/h2oquality/Pages/default.aspx,,,"178,488",Ground water,"35 STONY POINT RD
SANTA ROSA, CA 95401",707-543-3975,SANTA ROSA,Sonoma
SCWA - LAGUNA/VINEYARD,http://www.msa2.saccounty.net/dwr/scwa/Pages/CCR.aspx,,,"164,967",Surface water,"3847 BRANCH CENTER RD, TRAILER #3
SACRAMENTO, CA 95827",916-876-6430,,Sacramento
PLATTSBURGH CITY,http://www.cityofplattsburgh.com/DocumentCenter/View/754,http://www.cityofplattsburgh.com/201/Water-Filtration-Plant,,"24,173",Surface water,"City of Plattsburgh
549 RT. 3
PLATTSBURGH, NY 12901",518-563-1188,PLATTSBURGH (C),Clinton
LYON TOWNSHIP,http://www.oakgov.com/water/publications/cons_conf_wat.html,http://www.oakgov.com/water/,,"9,390",Ground water,"58000 Grand River Avenue
NEW HUDSON, MI 48165",248-437-2240,,Oakland
MILWAUKEE WATERWORKS,http://city.milwaukee.gov/water/about/WaterQuality.htm,,,"590,547",Surface water,"841 N BROADWAY ROOM 406
MILWAUKEE, WI 53202",,MILWAUKEE,Milwaukee
SOQUEL CREEK WATER DISTRICT,http://www.soquelcreekwater.org/waterqualityreports/2019wqr.pdf,http://www.soquelcreekwater.org/,,"37,720",Ground water,"5180 Soquel Drive
SOQUEL, CA 95073",831-475-8501,,Santa Cruz
ROCHESTER CITY,http://www.cityofrochester.gov/article.aspx?id=8589936856,,,"214,000",Surface water,"10 FELIX STREET
ROCHESTER, NY 14608",585-428-7881,ROCHESTER (C),Monroe
SCHWENKSVILLE BOROUGH AUTH,http://www.sbawspa.org/annual-water-quality.html,http://www.sbawspa.org,,"5,200",Ground water,"PO BOX 458
SCHWENKSVILLE, PA 19473",610-287-7772,,Montgomery
SUBURBAN WATER SYSTEMS-SAN JOSE,http://www.swwc.com/suburban/water-quality/,,,"171,182",Surface water purchased,"1325 N. GRAND AVENUE, #100
COVINA, CA 91724",626-543-2575,,Los Angeles
SUISUN-SOLANO WATER AUTHORITY,http://sidwater.org/126/Water-Quality,http://www.sidwater.org,,"29,917",Surface water,"810 VACA VALLEY PKWY STE 201
VACAVILLE, CA 95688-8834",707-455-4009,,Solano
SUNNY SLOPE WATER CO.,http://www.sunnyslopewatercompany.com/water,http://www.sunnyslopewatercompany.com,,"30,700",Ground water,"1040 EL CAMPO DRIVE
PASADENA, CA 91107",626-287-5238,,Los Angeles
SUNNYSLOPE COUNTY WATER DIST,http://www.sscwd.org/info.html,http://sscwd.org,,"19,189",Surface water purchased,"3570 Airline Highway
HOLLISTER, CA 95023",831-637-4670,,San Benito
SWEETWATER AUTHORITY,http://www.sweetwater.org/commun/communications.html,,,"190,680",Surface water,"505 Garrett Avenue
CHULA VISTA, CA 91912",619-409-6701,,San Diego
Winona,http://www.cityofwinona-mn.com/dwcenterprise/school1000178/FCK/File/Winona%202011_CCR_Web.pdf,http://www.cityofwinona-mn.com/se3bin/cliente.cgi?websitename=school1000178,,"27,782",Ground water,"Winona City Hall
207 Lafayette Street
Winona, MN 55987",5074578270,Winona,Winona
THOUSAND OAKS WATER DEPT,http://www.toaks.org/civica/filebank/blobdload.asp?BlobID=17601,http://www.toaks.org/government/depts/public_works/water/water_quality.asp,,"53,422",Surface water purchased,"2100 Thousand Oaks Boulevard
THOUSAND OAKS, CA 91362",805-449-2399,,Ventura
SCHENECTADY CITY WATER WORKS,http://www.cityofschenectady.com/water.html,http://www.cityofschenectady.com/water.html,,"61,821",Ground water,"105 Jay Street  City Hall
SCHENECTADY, NY 12305",518-382-5023,SCHENECTADY (C),Schenectady
MONROE,http://www.egovlink.com/public_documents300/monroe/published_documents/City%20of%20Monroe/Reports%20and%20Studies/Water%20and%20Utilities/2010%20Annual%20Water%20Quality%20Report.PDF,http://www.monroemi.gov/Water_1.cfm,,"48,664",Surface water,"915 East Front Street
MONROE, MI 48161",734-241-5947,MONROE,Monroe
"TORRANCE-CITY, WATER DEPT.",http://www.torrnet.com/1846.htm,,,"106,886",Surface water purchased,"20500 MADRONA AVE
TORRANCE, CA 90503",310-618-3054,TORRANCE,Los Angeles
"TULARE, CITY OF",http://www.ci.tulare.ca.us/local_government/departments/public_works/water.htm,http://www.ci.tulare.ca.us/,,"65,982",Ground water,"3981 SOUTH K STREET
TULARE, CA 93274",559-684-4286,TULARE,Tulare
"TURLOCK, CITY OF",http://ci.turlock.ca.us/pdflink.asp?pdf=documents/municipalservices/2011CCR.pdf,http://ci.turlock.ca.us/citydepartments/municipalservices/,,"74,730",Ground water,"156 S. Broadway, Suite 270
TURLOCK, CA 95380",209-668-5590,TURLOCK,Stanislaus
MUSKEGON,http://www.muskegon-mi.gov/cresources/waterquality.pdf,http://www.muskegon-mi.gov/departments/water-filtration/,,"37,213",Surface water,"1350 East Keating Avenue
MUSKEGON, MI 49442",231-724-6920,MUSKEGON,Muskegon
"UPLAND, CITY OF",http://www.uplandpl.lib.ca.us/pdf/2010ConsumerConfidenceReport.pdf,http://www.uplandpl.lib.ca.us/asp/Site/PublicWorks/Utilities/Water/index.asp,,"77,017",Surface water,"460 N. Euclid Avenue
UPLAND, CA 92867",909-291-2931,UPLAND,San Bernardino
US ARMY FORT IRWIN,http://www.irwin.army.mil/Community/Environment/Pages/WaterQualityRpt.aspx,http://www.irwin.army.mil/Community/Environment/Pages/default.aspx,,"16,000",Ground water,"P.O. BOX 105085, BLDG. 602
FORT IRWIN, CA 92310",760-380-3433,,San Bernardino
SUEZ MECHANICSBURG,https://www.mysuezwater.com/sites/default/files/MechanicsburgCCR2018.pdf,,,"32,336",Surface water,"6310 ALLENTOWN BLVD, SUITE 104
HARRISBURG, PA 17112",717-561-1103,,Cumberland
SUEZ MIDDLETOWN,http://www.mysuezwater.com/MiddletownCCR2017,,,"9,300",Ground water,"453 SOUTH LAWRENCE STREET
MIDDLETOWN, PA 17057",717-948-3055,,Dauphin
SUEZ NEWBERRY SYSTEM,https://www.mysuezwater.com/sites/default/files/NewberryCCR2018.pdf,,,"6,480",Ground water,"6310 ALLENTOWN BLVD, SUITE 104
HARRISBURG, PA 17112",717-232-6207,,York
SUEZ WATER,https://www.mysuezwater.com/sites/default/files/HarrisburgCCR2018.pdf,,,"110,000",Surface water,"6310 ALLENTOWN BLVD
HARRISBURG, PA 17112",717-561-1103,,Dauphin
SUEZ WATER PA BETHEL,https://www.mysuezwater.com/sites/default/files/BethelCCR2018.pdf,,,"7,809",Surface water purchased,"2000 FIRST STATE BOULEVARD
WILMINGTON, DE 19804",302-633-5900,,Delaware
SUEZ WATER PA DALLAS,https://www.mysuezwater.com/sites/default/files/DallasCCR2018.pdf,,,"5,113",Ground water,"6310 ALLENTOWN BLVD, SUITE 104
HARRISBURG, PA 17112",570-674-6576,,Luzerne
SUEZ WATER PA GRANTHAM,https://www.mysuezwater.com/sites/default/files/GranthamCCR2018.pdf,,,"4,860",Ground water,"6310 ALLENTOWN BLVD, SUITE 104
HARRISBURG, PA 17112",717-737-1475,,Cumberland
SUEZ WATER PA INC BLOOMSBURG,https://www.mysuezwater.com/sites/default/files/BloomsburgCCR2018.pdf,,,"24,900",Surface water,"90 IRONDALE ROAD
BLOOMSBURG, PA 17815",570-784-5466,,Columbia
VALLEY CENTER MWD,http://vcmwd.org/Services/Water%20and%20Customer%20Service/~/media/Files/Admin/VCMWD_WQR2010.ashx,http://vcmwd.org/en/About%20Us/Fact%20Sheet.aspx,,"25,766",Surface water purchased,"P.O. BOX 67
VALLEY CENTER, CA 92082",760-749-1600,,San Diego
VALLEY COUNTY WATER DIST.,http://www.vcwd.org/ccr_page_1.html,http://www.vcwd.org,,"55,703",Ground water,"14521 RAMONA BLVD
BALDWIN PARK, CA 91706",626-962-1915,,Los Angeles
VALLEY OF THE MOON WATER DISTRICT,http://www.vomwd.com/pdf/2010QualityReport.pdf,http://www.vomwd.com/index.php,,"27,000",Ground water,"P.O. Box 280
EL VERANO, CA 95433",707-996-1037,,Sonoma
VANDENBERG VILLAGE COMM. SERV. DIST.,http://vvcsd.org/publications/waterqual.htm,http://vvcsd.org/,,"7,376",Ground water,"3745 Constellation Road
LOMPOC, CA 93436",805-733-3417,,Santa Barbara
VENTURA WATER DEPARTMENT,http://www.cityofventura.net/waterflushing,,,"113,478",Surface water,"PO Box 99
VENTURA, CA 93002",805-652-4523,,Ventura
"VERNON-CITY, WATER DEPT.",http://cityofvernon.org,,,"30,000",Surface water purchased,"4305 SANTA FE AVE
VERNON, CA 90058",323-583-8811,VERNON,Los Angeles
VISTA IRRIGATION DISTRICT,http://www.vid-h2o.org/home/index.asp,,,"135,204",Surface water,"1391 Engineer Street
VISTA, CA 92081",760-597-3162,,San Diego
WALNUT VALLEY WATER DISTRICT,http://www.wvwd.com/WaterQuality/annualreport.asp,,,"105,495",Surface water purchased,"271 S. BREA CANYON ROAD
WALNUT, CA 91789",909-595-1268,,Los Angeles
SUEZ WATER NEW YORK,https://www.mysuezwater.com/sites/default/files/NYwaterquality2018.pdf,,,"270,000",Surface water,"360 West Nyack Road
WEST NYACK, NY 10994",845-620-3352,CLARKSTOWN (T),Rockland
SUEZ WATER OF OWEGO,https://www.mysuezwater.com/sites/default/files/ONwaterquality2018.pdf,,,"4,850",Groundwater under influence of surface water,"SUEZ WATER NEW YORK
360 WEST NYACK ROAD
WEST NYACK, NY 10994",845-620-3328,OWEGO (V),Tioga
"SUEZ WATER WESTCHESTER, INC. RD-1",https://www.mysuezwater.com/sites/default/files/WC1waterquality2018.pdf,,,"146,723",Surface water purchased,"2525 Palmer ave
NEW ROCHELLE, NY 10801",914-637-5338,"ARDSLEY (V), BRONXVILLE (V), DOBBS FERRY (V), EASTCHESTER (T), HASTINGS-ON-HUDSON (V), NEW ROCHELLE (C), PELHAM (V), PELHAM MANOR (V), TUCKAHOE (V)",Westchester
"SUEZ WATER WESTCHESTER, INC. RD2",https://www.mysuezwater.com/sites/default/files/WC2waterquality2018.pdf,,,"54,305",Surface water purchased,"2525 Palmer ave
NEW ROCHELLE, NY 10801",914-637-5338,"PORT CHESTER (V), RYE (T), RYE BROOK (V)",Westchester
SUFFOLK COUNTY WATER AUTHORITY,http://www.scwa.com/,,,"1,100,000",Ground water,"180 Fifth Avenue
BAYSHORE, NY 11706",631-665-0662,"BABYLON (T), BROOKHAVEN (T), EAST HAMPTON (T), HUNTINGTON (T), ISLIP (T), RIVERHEAD (T), SMITHTOWN (T), SOUTHAMPTON (T), SOUTHOLD (T)",Suffolk
ORION TOWNSHIP,http://www.orion.lib.mi.us/township/publicworks/waterqualityreports.html,http://www.orion.lib.mi.us/township/publicworks/works.html,,"33,000",Surface water purchased,"2525 Joslyn Road
LAKE ORION, MI 48360",248-391-0034,,Oakland
"WHITTIER-CITY, WATER DEPT.",http://www.cityofwhittier.org/civicax/filebank/blobdload.aspx?blobid=6036,http://www.cityofwhittier.org/depts/pw/water/default.asp,,"49,417",Ground water,"13230 PENN STREET
WHITTIER, CA 90602",562-567-9511,WHITTIER,Los Angeles
TITUSVILLE MUNICIPAL WATER,https://cityoftitusvillepa.gov/wp-content/uploads/2019/05/2018-CCR.pdf,https://cityoftitusvillepa.gov/water-works-2/,,"6,146",Ground water,"107 NORTH FRANKLIN ST
TITUSVILLE, PA 16354",814-827-5300,,Crawford
SYRACUSE CITY,http://www.syracuse.ny.us/deptwater.asp,,,"192,000",Surface water,"Syracuse City Hall
233 East Washington Street
SYRACUSE, NY 13202",315-448-8005,SYRACUSE (C),Onondaga
OXFORD TOWNSHIP,http://www.oakgov.com/water/publications/cons_conf_wat.html,http://www.oakgov.com/water/,,"9,646",Ground water,"1 PUBLIC WORKS DRIVE
WATERFORD, MI 48328",248-858-1441,,Oakland
RACINE WATERWORKS,http://www.cityofracine.org/Water.aspx,,,"105,100",Surface water,"ROOM 227 CITY HALL ANNEX
Racine, WI 53403",,RACINE,Racine
TOWN OF HEMPSTEAD WATER DEPARTMENT,http://toh.li/content/cs/drinkwater.html,,,"110,000",Ground water,"Town of Hempstead Water Department
1995 Prospect Ave
EAST MEADOW, NY 11554",516-794-8300,HEMPSTEAD (T),Nassau
WEST VIEW WATER AUTHORITY,http://www.westviewwater.org/,,,"200,000",Surface water,"210 PERRY HIGHWAY
PITTSBURGH, PA 15229",412-931-3292,,Allegheny
REDFORD TOWNSHIP,http://www.redfordtwp.com/docs/2011/pubserv/2011DrinkingWaterQualityReport(withyr2010data).pdf,http://www.redfordtwp.com/pubserv-water.php,,"48,362",Surface water purchased,"12200 Beech-Daly
REDFORD, MI 48239",313-387-2615,,Wayne
WA OF GREAT NECK NORTH,http://www.waterauthorityofgreatnecknorth.com   ,http://www.waterauthorityofgreatnecknorth.com/water_quality.html,,"31,400",Ground water,"Water Authority of Great Neck North
50 Water Mill Lane
GREAT NECK, NY 11021",516-487-7973,"GREAT NECK (V), GREAT NECK ESTATES (V), GREAT NECK PLAZA (V), KENSINGTON (V), KINGS POINT (V), NORTH HEMPSTEAD (T), SADDLE ROCK (V), THOMASTON (V)",
WA OF WESTERN NASSAU,http://www.wawnc.org/cm/index.php?option=com_weblinks&catid=30&Itemid=23,,,"120,000",Ground water,"1580 union tpke
NEW HYDE PARK, NY 11040",,"HEMPSTEAD (T), NORTH HEMPSTEAD (T)",Nassau
WILKINSBURG-PENN JT WATER AUTH,http://www.achd.net/pdw/waterreports.html,,,"125,000",Surface water,"2200 ROBINSON BLVD
WILKINSBURG, PA 15221",412-243-6200,,Allegheny
WARWICK VILLAGE,http://cfpub.epa.gov/safewater/ccr/index.cfm?action=ccrupdate,http://cfpub.epa.gov/safewater/ccr/index.cfm?action=ccrupdate,,"6,800",Surface water,"Village of Warwick
77 Main St.
WARWICK, NY 10990",201-317-6484,WARWICK (V),Orange
YORK WATER CO,http://www.yorkwater.com/,,,"197,177",Surface water,"130 E MARKET ST
YORK, PA 17405",717-845-3601,,York
"ROYAL OAK, CITY OF",http://www.ci.royal-oak.mi.us/portal/departments/engineering/water-quality-reports,http://www.ci.royal-oak.mi.us/portal/,,"57,236",Surface water purchased,"1600 Campbell
ROYAL OAK, MI 48067",248-246-3319,ROYAL OAK,Oakland
YONKERS CITY,http://www.cityofyonkers.com/Index.aspx?page=133,,,"196,086",Surface water purchased,"Department of Public Works - City Hall
40 South Broadway Suite 311
YONKERS, NY 10701",914-377-6270,YONKERS (C),Westchester
SOUTHFIELD,http://www.cityofsouthfield.com/CityDepartments/LZ/PublicWorks/WaterSewer/tabid/341/Default.aspx,http://www.cityofsouthfield.com/,,"71,739",Surface water purchased,"City of Southfield Water Department
25501 Clara Lane
SOUTHFIELD, MI 48034",248-796-4880,SOUTHFIELD,Oakland
SOUTHWEST OAKLAND TOWNSHIP,http://www.oakgov.com/water/publications/cons_conf_wat.html,http://www.oakgov.com/water/,,"4,690",Ground water,"1 PUBLIC WORKS DRIVE
WATERFORD, MI 48328",248-858-1441,,Oakland
"STERLING HEIGHTS, CITY OF",http://www.sterling-heights.net/bins/site/templates/default.asp?area_2=pages%2Fgov%2Fcitydepts%2Fpubwrks%2Fwaterqualityreport%2F2002waterqualityreport_1832.dat&area_1=pages%2Fnav%2Fgov%2Fcitydepts%2Fpubwrks%2Fpubwrks.dat&area_3=0.dat&area_0=0.dat&area_8=0.dat&objectid=156179160&ml_index=73&NC=7998X,,,"127,000",Surface water purchased,"7200 18 Mile Road
STERLING HEIGHTS, MI 48314",586-446-2450,STERLING HEIGHTS,Macomb
"TRAVERSE CITY, CITY OF",http://www.traversecitymi.gov/downloads/ccr2017.pdf,http://www.traversecitymi.gov/watertreatmentpl.asp,,"14,532",Surface water,"400 Boardman Ave.
TRAVERSE CITY, MI 49684",231-922-4920,TRAVERSE CITY,Grand Traverse
"WARREN, CITY OF",http://www.cityofwarren.org/,,,"134,056",Surface water purchased,"City of Warren
One City Square, Suite 215
WARREN, MI 48093",586-574-4520,WARREN,Macomb
YPSILANTI COMMUNITY UTILITY AUTHORITY,http://www.ycua.org/waterreport.pdf,http://www.ycua.org,,"53,988",Surface water purchased,"2777 State Road
YPSILANTI, MI 48198",734-544-7316,YPSILANTI,Washtenaw
