Water System Name,CCR Website,Water System Website,Water System Alias,Population Served,Source Type,System Address,Contact Phone,Cities Served,Counties Served
WESTCHESTER,,,,"16,824",Surface water purchased,"WESTCHESTER VILLAGE HALL
10300 ROOSEVELT ROAD
WESTCHESTER, IL 60154",630-258-2833,WESTCHESTER,Cook
WINTER HAVEN WATER DEPARTMENT,http://www.egovlink.com/public_documents300/winterhaven/published_documents/Winter%20Haven/Drinking%20Water%20Info/2010%20CWH%20Annual%20Drinking%20Water%20Quality%20report.pdf,http://www.mywinterhaven.com/water_quality_report.htm,,"70,653",Ground water,"P.O. BOX 2277
WINTER HAVEN, FL 33880",863-291-5851,WINTER HAVEN,Polk
PORT HUENEME WATER DEPT,,,,"22,327",Surface water purchased,"250 North Ventura Road
PORT HUENEME, CA 93041",805-986-6566,,Ventura
"WINTER PARK, CITY OF (3 WPS)",,,,"82,984",Ground water,"401 S. PARK AVE.
WINTER PARK, FL 32789",407-599-3538,WINTER PARK,Orange
WESTERN ILLINOIS UNIVERSITY,,,,"8,000",Surface water purchased,"PHYSICAL PLANT
1 UNIVERSITY CIRCLE
MACOMB, IL 61455",309-298-1834,,McDonough
"WINTER SPRINGS, CITY OF (3 WPS)",,,,"34,657",Ground water,"1126 E. SR 434
WINTER SPRINGS, FL 32708",407-327-5989,WINTER SPRINGS,Seminole
WESTERN SPRINGS,,,,"13,125",Ground water,"740 HILLGROVE AVENUE
WESTERN SPRINGS, IL 60558",708-246-1800,WESTERN SPRINGS,Cook
"PORTERVILLE, CITY OF",,,,"65,702",Ground water,"555 N. PROSPECT STREET
PORTERVILLE, CA 93257",559-782-7518,PORTERVILLE,Tulare
WESTMONT,,,,"24,767",Surface water purchased,"31 WEST QUINCY AVE.
WESTMONT, IL 60559",630-981-6289,WESTMONT,DuPage
WESTVILLE,,,,"3,791",Surface water purchased,"WESTVILLE WTR DEPT
201 N STATE ST
WESTVILLE, IL 61883",217-267-7911,WESTVILLE,Vermilion
Shoreview,,,,"26,200",Ground water,"Shoreview City Hall
4600 North Victoria Street
Shoreview, MN 55126",6514904661,Shoreview,Ramsey
Shorewood,,,,"3,890",Ground water,"Shorewood City Hall
5755 Country Club Road
Shorewood, MN 55331-8927",9529607913,Shorewood,Hennepin
NEW PALTZ (VILLAGE) WATER DIST,,,,"6,818",Surface water,"VILLAGE HALL
P.O. BOX 877
NEW PALTZ, NY 12561",845-255-1413,NEW PALTZ (T),Ulster
"WILKESBORO, TOWN OF",,,,"3,705",Surface water,"136 LENDERMAN ST.
WILKESBORO, NC 28697",336-838-4631,WILKESBORO,Wilkes
WHEATON,,,,"52,894",Surface water purchased,"PO BOX 727
CITY HALL - 303 W WESLEY
WHEATON, IL 60187",630-260-2090,WHEATON,DuPage
RAMEY WSC,,,,"4,650",Ground water,"PO BOX 58
MINEOLA, TX 75773-0058",903-569-6502,,Wood
WHEELING,,,,"38,501",Surface water purchased,"77 WEST HINTZ ROAD
WHEELING, IL 60090",847-279-6901,WHEELING,Cook
"POWAY, CITY OF",http://www.poway.org/Index.aspx?page=326,http://www.poway.org/Index.aspx?page=326,,"49,990",Surface water,"P.O. Box 789
POWAY, CA 92074",858-668-4750,POWAY,San Diego
KIMBALL TOWNSHIP,,,,"3,463",Surface water purchased,"2150 Wadhams Road
KIMBALL, MI 48074",810-985-3599,,St. Clair
NEW WINDSOR CONSOLIDATED WD,,,,"30,000",Ground water,"TOWN OF NEW WINDSOR
555 UNION AVENUE
NEW WINDSOR, NY 12553",845-857-7465,NEW WINDSOR (T),Orange
"WILLIAMSTON, TOWN OF",,,,"7,650",Surface water purchased,"PO BOX 506
WILLIAMSTON, NC 27892",252-792-1024,WILLIAMSTON,Martin
NEW YORK AMERICAN WATER - LYNBROOK,http://www.amwater.com/nyaw/ensuring-water-quality/water-quality-reports.html,,,"220,000",Ground water,"60 Brooklyn Ave.
MERRICK, NY 11566",516-378-3922,"HEMPSTEAD (T), LYNBROOK (V)",Nassau
NEW YORK AMERICAN WATER - MERRICK,https://www.aquaamerica.com/pages/AdvancedWaterQualityReportSearch.aspx,,,"135,000",Ground water,"60 Brooklyn Ave.
MERRICK, NY 11566",516-378-3922,HEMPSTEAD (T),Nassau
OUTLET SHOPS AT GETTYSBURG,,,,"6,500",Ground water,"1863 GETTYSBURG VILLAGE DRIVE
GETTYSBURG, PA 17325",717-337-9705,,Adams
NEW YORK AMERICAN WATER - SEA CLIFF,,,,"13,400",Ground water,"60 Brooklyn Ave.
MERRICK, NY 11566",516-378-3922,SEA CLIFF (V),Nassau
NEW YORK CITY SYSTEM,http://www.nyc.gov/html/dep/html/drinking_water/wsstate.shtml,,,"8,271,000",Surface water,"59-17 Junction Blvd.
FLUSHING, NY 11373",718-595-6500,NEW YORK (C),"Bronx, Kings, New York, Queens, Richmond"
PRESIDIO OF SAN FRANCISCO,,,,"3,500",Surface water,"PO BOX 29052
SAN FRANCISCO, CA 94129-0052",415-561-4134,,San Francisco
NEW YORK STATE FAIR,,,,"2,000,000",Surface water purchased,"New York State Fair
581 State Fair Boulevard
SYRACUSE, NY 13209",315-487-7711,GEDDES (T),Onondaga
OXFORD BOROUGH,,,,"5,280",Surface water purchased,"PO BOX 380 401 EAST MARKET ST
OXFORD, PA 19363",610-932-8322,,Chester
NEWARK VILLAGE,,,,"9,142",Surface water,"NEWARK VILLAGE WATER DEPT
1708 FRESHOUR ROAD
SHORTSVILLE, NY 14548",585-289-6094,NEWARK (V),Wayne
PA AM WATER CO-FRACKVILLE DIST,,,,"5,583",Ground water,"105 SODOM RD
MILTON, PA 17847",570-538-4439,,Schuylkill
RAYFORD ROAD MUD,,,,"11,151",Surface water purchased,"2727 ALLEN PKWY STE 1100
HOUSTON, TX 77019-2191",713-652-6500,,Montgomery
NEWBURGH CITY,,,,"28,000",Surface water,"83 Broadway
NEWBURGH, NY 12550",845-569-7300,NEWBURGH (C),Orange
WILSON CO SOUTHEAST WATER DIST,,,,"4,086",Ground water purchased,"PO BOX 1728
WILSON, NC 27894",252-243-3055,WILSON,Wilson
PA AMER WATER CO,,,,"46,000",Surface water,"200 EAST CANAL STREET
HUMMELSTOWN, PA 17036",717-533-5627,,Dauphin
NEWBURGH CONSOLIDATED WD,,,,"23,000",Surface water,"TOWN HALL
1496 ROUTE 300
NEWBURGH, NY 12550",845-564-2180,NEWBURGH (T),Orange
WILSON CO SOUTHWEST WATER DIST,,,,"4,850",Ground water purchased,"PO BOX 1728
WILSON, NC 27894",252-243-3055,WILSON,Wilson
PA AMER WATER CO BROWNELL,,,,"12,560",Surface water,"1799 JUMPER RD
WILKES-BARRE, PA 18702",570-282-7961,,Lackawanna
PA AMER WATER CO ELLWOOD CTY,,,,"17,200",Surface water,"2736 ELLWOOD RD
NEW CASTLE, PA 16101",724-535-2146,,Lawrence
"WILSON, CITY OF",http://www.wilsonnc.org/departments/publicservices/watertreatment/documents/,http://www.wilsonnc.org/,,"50,866",Surface water,"PO BOX 10
WIGGINS MILL WTP
WILSON, NC 27894",252-399-2376,WILSON,Wilson
"NEWFANE WD NO1,2,3 CONSOL",,,,"3,477",Surface water purchased,"2896 Transit Rd.
NEWFANE, NY 14108",716-778-8822,NEWFANE (T),Niagara
PA AMER WATER CO LAKE SCRANTON,http://www.amwater.com/paaw/customer-service/water-quality-reports.html,,,"134,570",Surface water,"1799 JUMPER RD
WILKES-BARRE, PA 18702",570-829-5398,,Lackawanna
NEWFANE WD#4,,,,"6,180",Surface water purchased,"SUPERVISOR AND TOWN BOARD
TOWN HALL 2896 TRANSIT RD.
NEWFANE, NY 14108",716-778-8822,NEWFANE (T),Niagara
PA AMER WATER CO NEW CASTLE,,,,"43,279",Surface water,"2736 ELLWOOD RD
NEW CASTLE, PA 16101",724-652-4684,,Lawrence
PA AMER WATER CO SUSQUEHANNA,,,,"4,230",Surface water,"171 WEST JOHNSON HIGHWAY
NORRISTOWN, PA 19401",570-853-4629,,Susquehanna
LANCASTER WATERWORKS,,,,"3,868",Ground water,"206 S MADISON ST
LANCASTER, WI 53813-1762",,LANCASTER,Grant
PA AMER WATER CO-PITTSBURGH,http://www.ewg.org/tap-water/whatsinyourwater/PA/Pennsylvania-American-Water-Company/5020039/,,,"686,000",Surface water,"560 HORNING ROAD
BETHEL PARK, PA 15102",412-885-6064,,Allegheny
Sleepy Eye,,,,"3,599",Ground water,"200 Main Street East
Sleepy Eye, MN 56085",5077944371,Sleepy Eye,Brown
PURISSIMA HILLS WATER DISTRICT,,,,"6,190",Surface water purchased,"26375 FREMONT ROAD
LOS ALTOS HILLS, CA 94022",650-948-1217,,Santa Clara
KINGSFORD,,,,"5,480",Ground water,"305 South Carpenter Avenue
KINGSFORD, MI 49802",906-774-3070,KINGSFORD,Dickinson
NIAGARA FALLS WATER BOARD,http://www.nfwb.org/pdf/2011CCR.pdf,http://www.nfwb.org/reports/quality.php,,"50,193",Surface water,"Michael C. O’Laughlin Muni Water Plant
5815 Buffalo Avenue
NIAGARA FALLS, NY 14304",716-283-9770,NIAGARA FALLS (C),Niagara
PA AMERICAN COATESVILLE,,,,"30,299",Surface water,"100 CHESIRE COURT, SUITE 104
COATESVILLE, PA 19320",610-404-1540,,Chester
NIAGARA WATER IMPROVEMENT AREA,,,,"8,400",Surface water purchased,"7105 Lockport Road
NIAGARA FALLS, NY 14305",716-297-2150,"NIAGARA (T), NIAGARA FALLS (C)",Niagara
PA AMERICAN NORRISTOWN,https://amwater.com/paaw/water-quality/water-quality-reports,http://amwater.com/MyH2O,Pennsylvania American Water Norristown,"86,700",Surface water,"300 W. WASHINGTON ST
NORRISTOWN, PA 19401",610-292-3591,,Montgomery
RED RIVER COUNTY WSC,,,,"6,738",Ground water,"1404 E MAIN ST
CLARKSVILLE, TX 75426-4231",903-427-2891,,Red River
PA AMERICAN ROYERSFORD,,,,"41,613",Surface water,"137 SHADY LN
SPRING CITY, PA 19475",610-495-6234,,Chester
PA AMERICAN WATER BERWICK,,,,"12,880",Ground water,"105 SODOM ROAD
MILTON, PA 17847",570-674-0525,,Columbia
"WINGATE, TOWN OF",,,,"3,950",Surface water purchased,"P O BOX 367
WINGATE, NC 28174",704-233-4042,WINGATE,Union
PA AMERICAN WATER CO BUTLER,,,,"43,044",Surface water,"2736 ELLWOOD RD
NEW CASTLE, PA 16101",724-652-4157,,Butler
PA AMERICAN WATER CO CLARION,,,,"16,600",Surface water,"1909 OAKLAND AVE
INDIANA, PA 15701",814-280-0013,,Clarion
QUAIL CANYON SEA,,,,"3,300",Ground water,"15101 LANCASTER ROAD
GREAT BASIN DISTRICT
LANCASTER, CA 93536",661-724-2306,,Los Angeles
KINROSS TOWNSHIP,,,,"7,341",Ground water,"4884 West Curtis Street
KINCHELOE, MI 49788",906-495-5381,,Chippewa
PA AMERICAN WATER CO KANE,,,,"5,725",Surface water,"2736 ELLWOOD ROAD
NEW CASTLE, PA 16101",724-652-4157,,McKean
PA AMERICAN WATER CO WARREN,,,,"14,650",Ground water,"10 WILLEY STREET
WARREN, PA 16365",814-726-3952,,Warren
PA AMERICAN WATER CO WEST,,,,"93,368",Surface water,"275 STEIGERWALT HOLLOW ROAD
NEW CUMBERLAND, PA 17070",717-774-2420,,Cumberland
"WINSTON-SALEM, CITY OF",http://www.ci.winston-salem.nc.us/Home/Departments/Utilities/StatisticsAndReports/Articles/StatisticsAndReports,,,"371,063",Surface water,"2800 RIVER RIDGE RD
PFAFFTOWN, NC 27040",336-945-1179,CLEMMONS,Forsyth
PA AMERICAN WATER CO YARDLEY,,,,"32,510",Surface water,"1145 EDGEWOOD ROAD
YARDLEY, PA 19067",215-493-3346,,Bucks
"WINTERVILLE, TOWN OF",,,,"9,445",Surface water purchased,"PO BOX 1459
WINTERVILLE, NC 28590-1459",252-215-2341,WINTERVILLE,Pitt
PA AMERICAN WATER CO-INDIANA D,,,,"22,360",Surface water,"1909 OAKLAND AVENUE
INDIANA, PA 15701",724-463-8704,,Indiana
PA AMERICAN WATER PUNXSY,,,,"8,800",Surface water,"1909 OAKLAND AVE
INDIANA, PA 15701",814-427-2289,,Jefferson
PA AMERICAN WATER STEELTON,,,,"6,428",Surface water,"123 N. FRONT STREET
STEELTON, PA 17113",570-663-9933,,Dauphin
NISKAYUNA CONSOLIDATED WD #11,,,,"20,295",Ground water,"lock 7 Rd.
NISKAYUNA, NY 12309",518-377-7400,SCHENECTADY (C),Schenectady
PA AMERICAN WHITE DEER,,,,"30,209",Surface water,"105 SODOM ROAD
MILTON, PA 17847",570-538-4439,,Northumberland
REID ROAD MUD 1,,,,"6,654",Ground water,"2727 ALLEN PKWY STE 1100
HOUSTON, TX 77019-2191",281-469-8147,,Harris
WILDWOOD SUBDIVISION - LAKE CO PW,,,,"14,604",Surface water purchased,"650 WEST WINCHESTER ROAD
LIBERTYVILLE, IL 60048",847-377-7134,,Lake
QUARTZ HILL WATER DIST.,http://www.qhwd.org/view/27,http://www.qhwd.org/home.php,,"20,352",Surface water purchased,"5034 W. AVENUE L
QUARTZ HILL, CA 93536",661-943-3170,,Los Angeles
REID ROAD MUD 2,,,,"4,602",Ground water,"2800 POST OAK BLVD STE 4100
HOUSTON, TX 77056-6145",832-390-2350,,Harris
ZEPHYRHILLS CITY OF,,,,"23,097",Ground water,"5335 8TH ST
ZEPHYRHILLS, FL 33542",813-780-0008,ZEPHYRHILLS,Pasco
REMINGTON MUD 1,,,,"13,338",Surface water purchased,"1300 POST OAK BLVD STE 1400
HOUSTON, TX 77056-3078",713-623-4531,,Harris
WILLIAMSVILLE,,,,"6,091",Surface water purchased,"VILLAGE HALL
141 W MAIN
WILLIAMSVILLE, IL 62693",217-566-3806,WILLIAMSVILLE,Sangamon
RENN ROAD MUD,,,,"4,086",Ground water,"3200 SOUTHWEST FWY STE 2600
HOUSTON, TX 77027-7537",713-860-6404,,Harris
WILLOWBROOK,,,,"8,540",Surface water purchased,"835 Midway Dr.
WILLOWBROOK, IL 60927",630-920-2261,WILLOWBROOK,DuPage
WOODFIN SANITARY WATER AND SEWER,,,,"9,588",Surface water,"PO BOX 8452
ASHEVILLE, NC 28814",828-658-1714,WEAVERVILLE,Buncombe
WILMETTE,,,,"27,650",Surface water,"1200 Wilmette Ave.
WILMETTE, IL 60091",847-853-7531,WILMETTE,Cook
WILMINGTON,,,,"5,757",Surface water,"1165 S. Water St.
WILMINGTON, IL 60481",815-476-2175,WILMINGTON,Will
RICE UNIVERSITY,,,,"9,032",Surface water purchased,"PO BOX 1892
HOUSTON, TX 77251-1892",713-348-5050,,Harris
RICE WSC,,,,"7,881",Surface water purchased,"700 LONE OAK RD
ENNIS, TX 75119-0356",214-850-6160,,Navarro
NORTH CHAUTAUQUA COUNTY WATER DISTRICT,,,,"6,200",,"c/o Town of Portland Town Hall
87 W MAIN STREET
BROCTON, NY 14716",716-792-9614,BROCTON (V),Chautauqua
RICEWOOD MUD,,,,"4,986",Ground water,"1300 POST OAK BLVD STE 1400
HOUSTON, TX 77056-3078",713-623-4531,,Harris
RICHLAND SUD,,,,"3,345",Ground water,"PO BOX 217
RICHLAND SPRINGS, TX 76871-0217",325-452-3210,,San Saba
LAWRENCE WATERWORKS,,,,"3,916",Surface water purchased,"TOWN OF LAWRENCE
2400 SHADY CT
DE PERE, WI 54115",,DE PERE,Brown
RAINBOW MUNICIPAL WD,http://www.rainbowmwd.com/2014-annual-drinking-water-quality-report,http://www.rainbowmwd.com/,,"22,288",Surface water purchased,"3707 Old Highway 395
FALLBROOK, CA 92028",760-728-1178,,San Diego
PA-AMERICAN WATER CO-CONNELLSV,,,,"11,425",Surface water purchased,"72 COOLSPRING ST
UNIONTOWN, PA 15401",724-437-0102,,Fayette
WINFIELD,,,,"9,820",Surface water purchased,"VILLAGE OF WINFIELD
27W465 JEWELL ROAD
WINFIELD, IL 60190",630-933-7140,WINFIELD,DuPage
PA-AMERICAN WATER CO-KITTANNIG,,,,"5,000",Surface water,"207 ONIEDA VALLEY ROAD
BUTLER, PA 16001",724-287-3402,,Armstrong
PA-AMERICAN WATER- UNIONTOWN,,,,"23,125",Surface water purchased,"619 RIVER STREET
BROWNSVILLE, PA 15417",724-437-0102,,Fayette
KOCHVILLE TOWNSHIP,,,,"4,742",Surface water purchased,"5851 MACKINAW
SAGINAW, MI 48604",989-792-7596,,Saginaw
South Saint Paul,,,,"20,400",Ground water,"South St. Paul City Hall
125 Third Avenue North
South St. Paul, MN 55075",6515543245,South St. Paul,Dakota
PA-AMERICAN WATER-BROWNSVILLE,,,,"15,817",Surface water,"PO BOX 513
BROWNSVILLE, PA 15417",724-785-5831,,Fayette
WINNETKA,,,,"12,385",Surface water,"1027 CENTRAL AVE
DEERFIELD, IL 60015",847-716-3620,WINNETKA,Cook
NORTH GREENBUSH CONSOLIDATED DISTRICT,,,,"9,786",Surface water purchased,"2 Douglas Street
WYNANTSKILL, NY 12198",518-283-5313,NORTH GREENBUSH (T),Rensselaer
RAMONA MUNICIPAL WD,,,,"33,865",Surface water purchased,"105 EARLHAM STREET
RAMONA, CA 92065",760-310-0758,,San Diego
WINTHROP HARBOR,,,,"6,700",Surface water purchased,"VILLAGE OF WINTHROP HARBOR
830 SHERIDAN RD.
WINTHROP HARBOR, IL 60096",847-872-5275,WINTHROP HARBOR,Lake
RINCON WSC,,,,"4,605",Surface water purchased,"PO BOX 7
TAFT, TX 78390-0007",361-528-3969,,San Patricio
PALMERTON MUNICIPAL AUTHORITY,,,,"7,000",Ground water,"443 DELAWARE AVE.
PALMERTON, PA 18071",610-826-8995,,Carbon
RANCHO CALIFORNIA WATER DISTRICT,https://www.ranchowater.com/quality.aspx,,,"143,590",Surface water purchased,"P.O. BOX 9017
42135 WINCHESTER ROAD
TEMECULA, CA 92589",951-296-6954,,Riverside
WONDER LAKE,,,,"4,500",Ground water,"4444 Thompson Rd
WONDER LAKE, IL 60097",815-728-0839,,McHenry
WOOD DALE,,,,"13,770",Surface water purchased,"720 N. Central
WOOD DALE, IL 60191",630-767-3761,WOOD DALE,DuPage
WRIGHTSVILLE BEACH WATER SYST,,,,"6,380",Ground water,"200 PARMELE BLVD
WRIGHTSVILLE BEACH, NC 28480",910-256-7935,WRIGHTSVILLE BEACH,New Hanover
RIO WSC,,,,"6,054",Surface water,"42 N SUNTEX RD
RIO GRANDE CITY, TX 78582-6229",956-487-2085,,Starr
WOOD RIVER,,,,"12,750",Ground water,"100 ANDERSON AVENUE
WOOD RIVER, IL 62095",618-251-3122,WOOD RIVER,Madison
NORTH TONAWANDA CITY,,,,"31,568",Surface water,"CITY OF NORTH TONAWANDA WTP
1 ARCHER ST
NORTH TONAWANDA, NY 14120",716-695-8560,NORTH TONAWANDA (C),Niagara
LEDGEVIEW TN SANITARY DIST 2,,,,"5,878",Surface water purchased,"TOWN OF LEDGEVIEW
3700 DICKINSON RD
DE PERE, WI 54115",,DE PERE,Brown
WOODHAVEN,,,,"4,100",Ground water,"509 LAMOILLE RD.
PO BOX 110
SUBLETTE, IL 61367",815-849-5209,,Lee
"YADKINVILLE, TOWN OF",,,,"4,178",Surface water,"PO BOX 816
YADKINVILLE, NC 27055",336-679-2990,YADKINVILLE,Yadkin
RANCHO LOS AMIGOS HOSPITAL,,,,"8,800",Ground water,"7601 E IMPERIAL HWY
DOWNEY, CA 90242-3456",,,Los Angeles
WOODLAWN,,,,"3,425",Surface water purchased,"P.O. BOX 209
202 SOUTH CENTRAL STREET
WOODLAWN, IL 62898",618-231-3216,WOODLAWN,Jefferson
RANCHO MURIETA COMMUNITY SERVI,,,,"5,542",Surface water,"P.O. BOX 1050
RANCHO MURIETA, CA 95683",916-354-3700,,Sacramento
WOODRIDGE,,,,"35,521",Surface water purchased,"PUBLIC WORKS
1 PLAZA DR
WOODRIDGE, IL 60517",630-719-4767,WOODRIDGE,DuPage
WOODSTOCK,,,,"25,523",Ground water,"326 WASHINGTON STREET
WOODSTOCK, IL 60098",815-338-6118,WOODSTOCK,McHenry
WORTH,,,,"11,300",Surface water purchased,"7112 W. 111th St.
WORTH, IL 60482",708-923-7510,WORTH,Cook
RIVERBEND WATER RESOURCES DISTRICT,,,,"5,343",Surface water purchased,"228 TEXAS AVE STE A
NEW BOSTON, TX 75570-7248",903-831-0091,,Bowie
RIVERSIDE SUD,,,,"5,760",Ground water,"PO BOX 194
RIVERSIDE, TX 77367-0194",936-594-5793,,Walker
YORKVILLE,http://www.yorkville.il.us/waterreport.php,http://www.yorkville.il.us/index.php,,"18,000",Ground water,"800 Game Farm Rd.
YORKVILLE, IL 60560",630-553-4350,YORKVILLE,Kendall
Spring Lake Park,,,,"6,450",Ground water,"Spring Lake Park City Hall
1301 81st Avenue NE
Spring Lake Park, MN 55432",7637846491,Spring Lake Park,Anoka
NORWICH CITY,,,,"8,000",Surface water,"City of Norwich
One City Plaza
NORWICH, NY 13815",607-334-1255,NORWICH (C),Chenango
ZION,,,,"24,413",Surface water purchased,"2828 Sheridan Rd.
ZION, IL 60099",847-746-4057,ZION,Lake
LAKE BELLA VISTA,,,,"3,584",Ground water,"Lake Bella Vista
6411 Bella Vista Drive
ROCKFORD, MI 49341",616-874-9619,,Kent
LAKE CHARTER TOWNSHIP,,,,"4,177",Surface water,"PO BOX 818
BRIDGMAN, MI 49103",269-465-3850,,Berrien
NYACK VILLAGE WATER SUPPLY,,,,"14,700",Surface water,"NYACK WATER DEPARTMENT
9 NORTH BROADWAY
NYACK, NY 10960",845-358-3734,"CLARKSTOWN (T), NYACK (V), SOUTH NYACK (V)",Rockland
ROCKETT SUD,,,,"37,038",Surface water purchased,"PO BOX 40
RED OAK, TX 75154-0040",972-617-3524,,Ellis
PAW BANGOR DISTRICT,,,,"9,008",Surface water,"171 W JOHNSON HWY
NORRISTOWN, PA 19401",610-292-3578,,Northampton
PAW BLUE MOUNTAIN DIVISION,,,,"23,763",Surface water,"171 W JOHNSON HWY
NORRISTOWN, PA 19401",610-292-3578,,Northampton
REDLANDS CITY MUD-WATER DIV,,,,"71,554",Surface water,"P.O. Box 3005
REDLANDS, CA 92373",909-798-7698,REDLANDS,San Bernardino
PAW CEASETOWN,,,,"58,392",Surface water,"2699 STAFFORD AVE
SCRANTON, PA 18505",570-829-5398,,Luzerne
PAW CRYSTAL LAKE,,,,"9,773",Surface water,"2699 STAFFORD AVE
SCRANTON, PA 18505",570-829-5398,,Luzerne
PAW GLEN ALSACE DIV,,,,"24,951",Surface water purchased,"660 LINCOLN ROAD
BIRDSBORO, PA 19508",610-384-1776,,Berks
PAW HUNTSVILLE,,,,"11,963",Surface water,"2699 STAFFORD AVE
SCRANTON, PA 18505",570-829-5398,,Luzerne
PAW NESBITT,,,,"52,640",Surface water,"2699 STAFFORD AVE
SCRANTON, PA 18505",570-829-5398,,Luzerne
PAW PENN DISTRICT,,,,"28,508",Ground water,"660 LINCOLN ROAD
BIRDSBORO, PA 19508",610-384-1776,,Berks
REDWOOD VALLEY COUNTY WATER DISTRICT,,,,"5,200",Surface water,"151 LAWS AVENUE
UKIAH, CA 95482",707-462-2666,,Mendocino
PAW PHILIPSBURG,,,,"20,095",Surface water,"1909 OAKLAND AVE
INDIANA, PA 15701",814-342-0995,,Centre
PAW WATRES,,,,"51,812",Surface water,"2699 STAFFORD AVE
SCRANTON, PA 18505",570-829-5398,,Luzerne
"REEDLEY, CITY OF",,,,"24,194",Ground water,"1733 9TH STREET
REEDLEY, CA 93654",559-637-4200,REEDLEY,Fresno
PAWC POCONO DISTRICT,,,,"17,860",Ground water,"578 ROUTE 196
TOBYHANNA, PA 18466",570-894-4008,,Monroe
PAWC SAW CREEK ESTATES,,,,"7,016",Ground water,"1083 SAW CREEK ESTATES
BUSHKILL, PA 18324",570-588-9502,,Pike
ROSE HILL SUD,,,,"4,320",Surface water purchased,"1377 COUNTY ROAD 274
TERRELL, TX 75160-7863",972-932-3077,,Kaufman
"RIALTO, CITY OF",,,,"54,453",Surface water purchased,"P.O. Box 800
RIALTO, CA 92377",909-820-0400,RIALTO,San Bernardino
LITTLE CHUTE WATERWORKS,,,,"11,040",Ground water,"108 W MAIN ST
LITTLE CHUTE, WI 54140",,LITTLE CHUTE,Outagamie
OCEAN BEACH WATER DISTRICT,,,,"4,500",Ground water,"P.O. BOX 457
OCEAN BEACH, NY 11770",631-445-4040,ISLIP (T),Suffolk
RINCON DEL DIABLO MWD (ID-1),,,,"27,255",Surface water purchased,"1920 N. IRIS LANE
ESCONDIDO, CA 92026",760-745-5522,,San Diego
PENN ESTATES UTILITIES INCORP,,,,"4,300",Ground water,"2335 SANDERS RD.
NORTHBROOK, IL 60062",570-424-9322,,Monroe
OCWA,http://www.ocwa.org/o2901.html#,,,"300,000",Surface water,"200 Northern Concourse
P.O. BOX 4949
SYRACUSE, NY 13221-4949",315-455-7061,SYRACUSE (C),Onondaga
OGDENSBURG CITY,,,,"11,128",Surface water,"330 FORD STREET
OGDENSBURG, NY 13669",315-393-6100,OGDENSBURG (C),St. Lawrence
RIO LINDA/ELVERTA COMMUNITY WATER DIST,,,,"14,381",Ground water,"730 L Street
RIO LINDA, CA 95673",916-991-8891,,Sacramento
PENN NATIONAL GAMING,,,,"6,000",Ground water,"777 HOLLYWOOD BOULEVARD
GRANTVILLE, PA 17028",717-469-3321,,Dauphin
PENN STATE UNIV.,,,,"37,000",Ground water,"501 UNIVERSITY PARK DRIVE
UNIVERSITY PARK, PA 16802",814-863-6187,,Centre
"RIPON, CITY OF",,,,"15,847",Ground water,"259 N. WILMA AVENUE
RIPON, CA 95366",209-480-7726,RIPON,San Joaquin
OLD WESTBURY (V),,,,"4,700",Ground water,"
1 Store Hill Road
OLD WESTBURY, NY 11568",516-626-0800,OLD WESTBURY (V),Nassau
OLEAN CITY,,,,"14,500",Surface water,"Municipal Bldg
OLEAN, NY 14760",716-376-5653,OLEAN (C),Cattaraugus
S S WSC,,,,"16,914",Ground water,"10393 US HIGHWAY 87 W
LAVERNIA, TX 78121-4597",830-779-2837,,Wilson
ONEIDA CITY,http://www.oneidacity.com/Departments/Water/forms/Waterletter.pdf,http://www.oneidacity.com,,"11,393",Surface water,"109 N. Main Street
ONEIDA, NY 13421",315-363-1490,"ONEIDA (C), ONEIDA CASTLE (V)",Madison
ONEONTA CITY,,,,"15,779",Surface water,"76 Silas Lane
ONEONTA, NY 13820",,"ONEONTA (C), ONEONTA (T)",Otsego
"RIVERBANK, CITY OF",,,,"25,244",Ground water,"6707 Third St.
RIVERBANK, CA 95367",209-869-7128,RIVERBANK,Stanislaus
SAGEMEADOW UTILITY DISTRICT,,,,"6,978",Surface water purchased,"1980 POST OAK BLVD STE 1380
HOUSTON, TX 77056-3970",713-850-9000,,Harris
PERKASIE REGIONAL AUTHORITY,,,,"15,000",Ground water,"150 RIDGE RD
SELLERSVILLE, PA 18960",215-257-3654,,Bucks
ONTARIO TOWN BENEFIT AREA #1,,,,"10,136",Surface water,"ONTARIO WATER UTILITIES DEPARTMENT
2200 LAKE ROAD
ONTARIO, NY 14519",,ONTARIO (T),Wayne
SALADO WSC,,,,"5,250",Surface water purchased,"PO BOX 128
SALADO, TX 76571-0128",254-947-5425,,Bell
RIVERSIDE HIGHLAND WATER COMPANY,,,,"17,780",Ground water,"12374 MICHIGAN STREET
GRAND TERRACE, CA 92323",909-825-4128,,San Bernardino
"RIVERSIDE, CITY OF",http://www.riversideca.gov/utilities/water-wqr.asp,,,"309,875",Groundwater under influence of surface water,"3750 University Ave
5th Floor
RIVERSIDE, CA 92501",951-826-5772,RIVERSIDE,Riverside
LANSING BOARD OF WATER & LIGHT,http://www.lbwl.com/WaterQualityReport,http://www.lbwl.com,,"166,000",Ground water,"PO BOX 13007
LANSING, MI 48901",517-702-6512,LANSING,Ingham
